InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
I004314,SC8863,Product 15,67,2023-06-29 17:00:00,26.85,72263,Canada
I004315,SC9326,Product 60,28,2023-06-29 18:00:00,27.04,48952,France
I004316,SC6390,Product 54,78,2023-06-29 19:00:00,30.86,23644,Germany
I004317,SC3073,Product 19,49,2023-06-29 20:00:00,19.73,12540,Germany
I004318,SC6690,Product 43,79,2023-06-29 21:00:00,52.03,18376,Canada
I004319,SC3812,Product 33,61,2023-06-29 22:00:00,63.52,79574,USA
C004320,SC3357,Product 5,81,2023-06-29 23:00:00,2.51,82941,Germany
I004321,SC2295,Product 72,97,2023-06-30 00:00:00,94.06,63475,UK
I004322,SC2672,Product 57,2,2023-06-30 01:00:00,37.97,18967,France
I004323,SC5645,Product 14,31,2023-06-30 02:00:00,98.34,40762,Canada
I004324,SC3158,Product 50,65,2023-06-30 03:00:00,73.01,19599,UK
I004325,SC1193,Product 3,37,2023-06-30 04:00:00,36.77,10627,UK
I004326,SC8107,Product 54,49,2023-06-30 05:00:00,5.1,75159,UK
C004327,SC6058,Product 38,84,2023-06-30 06:00:00,37.72,54907,Germany
C004328,SC3174,Product 46,77,2023-06-30 07:00:00,25.46,34579,Spain
C004329,SC8133,Product 97,14,2023-06-30 08:00:00,42.05,98300,USA
C004330,SC2357,Product 17,50,2023-06-30 09:00:00,61.15,13002,Germany
I004331,SC4905,Product 59,41,2023-06-30 10:00:00,39.36,95818,Germany
C004332,SC6603,Product 95,67,2023-06-30 11:00:00,95.24,60607,Canada
C004333,SC5822,Product 48,68,2023-06-30 12:00:00,62.58,92079,UK
C004334,SC9798,Product 16,30,2023-06-30 13:00:00,41.67,81650,UK
I004335,SC7875,Product 85,99,2023-06-30 14:00:00,39.69,99558,USA
I004336,SC9795,Product 63,42,2023-06-30 15:00:00,23.98,77910,USA
I004337,SC5016,Product 43,25,2023-06-30 16:00:00,97.94,76004,Germany
C004338,SC1940,Product 10,78,2023-06-30 17:00:00,57.98,58850,Canada
I004339,SC4590,Product 44,27,2023-06-30 18:00:00,82.36,22385,France
C004340,SC2582,Product 80,16,2023-06-30 19:00:00,52.94,85959,Canada
I004341,SC1694,Product 100,96,2023-06-30 20:00:00,52.72,60438,France
I004342,SC3520,Product 93,44,2023-06-30 21:00:00,85.39,25492,France
C004343,SC1962,Product 97,26,2023-06-30 22:00:00,18.69,57076,UK
I004344,SC4981,Product 53,67,2023-06-30 23:00:00,38.03,53532,Germany
C004345,SC2728,Product 45,95,2023-07-01 00:00:00,8.34,21049,Germany
C004346,SC1618,Product 73,77,2023-07-01 01:00:00,34.34,43102,France
C004347,SC9744,Product 98,70,2023-07-01 02:00:00,23.23,26244,Canada
C004348,SC8697,Product 60,74,2023-07-01 03:00:00,96.66,99105,Spain
I004349,SC4077,Product 5,37,2023-07-01 04:00:00,97.39,78953,USA
I004350,SC7221,Product 62,29,2023-07-01 05:00:00,91.34,92961,Germany
C004351,SC2508,Product 11,43,2023-07-01 06:00:00,35.09,19593,Germany
C004352,SC3966,Product 16,24,2023-07-01 07:00:00,32.57,60462,USA
C004353,SC9227,Product 74,75,2023-07-01 08:00:00,21.97,48494,Canada
I004354,SC4273,Product 83,63,2023-07-01 09:00:00,28.69,97554,Spain
I004355,SC4944,Product 1,88,2023-07-01 10:00:00,88.59,79207,France
C004356,SC5075,Product 34,43,2023-07-01 11:00:00,15.18,11340,UK
C004357,SC3489,Product 49,17,2023-07-01 12:00:00,81.35,28727,Canada
C004358,SC5009,Product 71,99,2023-07-01 13:00:00,90.86,81932,Germany
C004359,SC2940,Product 54,63,2023-07-01 14:00:00,42.12,45094,UK
I004360,SC1813,Product 74,13,2023-07-01 15:00:00,18.68,98565,USA
C004361,SC6713,Product 73,85,2023-07-01 16:00:00,34.74,65311,Germany
C004362,SC8165,Product 93,50,2023-07-01 17:00:00,94.1,89040,Germany
C004363,SC9757,Product 25,15,2023-07-01 18:00:00,60.39,47445,Spain
I004364,SC1888,Product 68,69,2023-07-01 19:00:00,44.29,79657,Canada
C004365,SC4585,Product 26,3,2023-07-01 20:00:00,62.16,61922,Spain
I004366,SC5325,Product 76,37,2023-07-01 21:00:00,47.46,85826,USA
I004367,SC6400,Product 76,3,2023-07-01 22:00:00,96.11,39407,Canada
C004368,SC2306,Product 66,2,2023-07-01 23:00:00,72.05,10615,Spain
C004369,SC9753,Product 49,61,2023-07-02 00:00:00,27.93,98869,Germany
I004370,SC1425,Product 98,94,2023-07-02 01:00:00,24.9,67715,Spain
C004371,SC7299,Product 22,76,2023-07-02 02:00:00,33.52,62898,Canada
C004372,SC1080,Product 46,48,2023-07-02 03:00:00,68.75,95114,USA
C004373,SC1001,Product 86,60,2023-07-02 04:00:00,13.71,61136,Germany
I004374,SC7799,Product 4,43,2023-07-02 05:00:00,98.31,24345,UK
I004375,SC6841,Product 18,38,2023-07-02 06:00:00,82.8,88393,Germany
I004376,SC1555,Product 17,54,2023-07-02 07:00:00,15.35,96736,Canada
I004377,SC6165,Product 69,4,2023-07-02 08:00:00,68.68,97831,USA
C004378,SC1067,Product 57,73,2023-07-02 09:00:00,77.83,86308,France
C004379,SC8286,Product 17,52,2023-07-02 10:00:00,72.51,78314,UK
I004380,SC4669,Product 70,72,2023-07-02 11:00:00,65.32,82991,USA
C004381,SC1178,Product 69,87,2023-07-02 12:00:00,42.05,91279,Spain
I004382,SC2782,Product 29,55,2023-07-02 13:00:00,48.88,90111,USA
I004383,SC6679,Product 11,37,2023-07-02 14:00:00,17.62,66561,Spain
C004384,SC4424,Product 1,78,2023-07-02 15:00:00,1.45,94181,Germany
I004385,SC1783,Product 48,86,2023-07-02 16:00:00,97.13,72397,Spain
C004386,SC3625,Product 60,75,2023-07-02 17:00:00,83.73,54051,UK
I004387,SC4503,Product 10,56,2023-07-02 18:00:00,42.45,59319,Spain
C004388,SC9566,Product 40,32,2023-07-02 19:00:00,78.02,26012,Canada
I004389,SC7727,Product 2,99,2023-07-02 20:00:00,7.77,36645,Spain
C004390,SC6135,Product 14,6,2023-07-02 21:00:00,75.89,74944,USA
I004391,SC5956,Product 88,28,2023-07-02 22:00:00,50.6,27591,France
I004392,SC8980,Product 40,5,2023-07-02 23:00:00,42.33,16730,Canada
C004393,SC7442,Product 63,60,2023-07-03 00:00:00,24.59,18149,Canada
C004394,SC3757,Product 77,67,2023-07-03 01:00:00,15.35,24653,Germany
I004395,SC4080,Product 11,86,2023-07-03 02:00:00,64.01,13005,UK
I004396,SC7291,Product 74,63,2023-07-03 03:00:00,1.78,23297,UK
I004397,SC1439,Product 75,25,2023-07-03 04:00:00,50.23,96913,Spain
I004398,SC8177,Product 35,93,2023-07-03 05:00:00,40.78,49208,Germany
I004399,SC6589,Product 45,27,2023-07-03 06:00:00,23.7,29955,UK
I004400,SC2706,Product 32,6,2023-07-03 07:00:00,57.35,59775,France
I004401,SC3028,Product 20,88,2023-07-03 08:00:00,78.69,89716,Canada
C004402,SC9945,Product 66,4,2023-07-03 09:00:00,22.69,91391,France
I004403,SC7206,Product 85,71,2023-07-03 10:00:00,50.95,67284,Germany
C004404,SC8596,Product 55,75,2023-07-03 11:00:00,83.16,46957,Germany
C004405,SC9544,Product 57,92,2023-07-03 12:00:00,77.52,39394,Canada
C004406,SC2176,Product 91,46,2023-07-03 13:00:00,2.4,45316,Canada
I004407,SC7838,Product 89,3,2023-07-03 14:00:00,26.62,65538,Spain
I004408,SC3278,Product 2,6,2023-07-03 15:00:00,47.26,66398,Canada
I004409,SC6820,Product 65,23,2023-07-03 16:00:00,87.32,83791,Canada
I004410,SC5945,Product 47,12,2023-07-03 17:00:00,83.86,20277,Canada
I004411,SC3346,Product 56,39,2023-07-03 18:00:00,94.82,79255,France
I004412,SC3767,Product 98,97,2023-07-03 19:00:00,77.53,24141,Germany
I004413,SC2793,Product 7,59,2023-07-03 20:00:00,64.24,91929,Canada
I004414,SC1610,Product 58,9,2023-07-03 21:00:00,99.0,19396,USA
C004415,SC7558,Product 73,16,2023-07-03 22:00:00,24.63,24814,Canada
I004416,SC4846,Product 64,51,2023-07-03 23:00:00,5.22,57469,USA
I004417,SC4264,Product 59,95,2023-07-04 00:00:00,90.48,23813,Canada
I004418,SC4590,Product 3,62,2023-07-04 01:00:00,50.31,68576,Canada
I004419,SC6742,Product 1,89,2023-07-04 02:00:00,2.75,45526,Germany
C004420,SC2286,Product 34,66,2023-07-04 03:00:00,9.49,72991,Canada
I004421,SC3703,Product 25,46,2023-07-04 04:00:00,38.59,92276,UK
I004422,SC4784,Product 31,37,2023-07-04 05:00:00,70.95,85683,Germany
I004423,SC5835,Product 91,40,2023-07-04 06:00:00,71.82,96041,Germany
C004424,SC5274,Product 92,54,2023-07-04 07:00:00,52.48,85545,Spain
I004425,SC1133,Product 12,71,2023-07-04 08:00:00,50.22,93620,Canada
C004426,SC6032,Product 63,82,2023-07-04 09:00:00,45.46,96275,USA
I004427,SC2311,Product 77,94,2023-07-04 10:00:00,59.85,38941,France
I004428,SC7211,Product 72,47,2023-07-04 11:00:00,15.75,35956,UK
I004429,SC1713,Product 23,45,2023-07-04 12:00:00,15.03,97166,UK
I004430,SC2595,Product 3,97,2023-07-04 13:00:00,15.9,27813,Germany
C004431,SC2723,Product 73,70,2023-07-04 14:00:00,51.98,70719,USA
I004432,SC9066,Product 26,26,2023-07-04 15:00:00,45.58,89142,Canada
I004433,SC3995,Product 87,90,2023-07-04 16:00:00,66.91,76176,France
C004434,SC8406,Product 75,92,2023-07-04 17:00:00,23.46,27415,USA
I004435,SC9527,Product 60,92,2023-07-04 18:00:00,25.11,98369,Spain
C004436,SC2047,Product 23,81,2023-07-04 19:00:00,62.35,35839,USA
C004437,SC8086,Product 92,11,2023-07-04 20:00:00,77.93,85746,USA
C004438,SC1763,Product 27,9,2023-07-04 21:00:00,36.05,35604,UK
C004439,SC3469,Product 28,42,2023-07-04 22:00:00,46.82,49874,Germany
C004440,SC3595,Product 74,98,2023-07-04 23:00:00,83.28,33787,Canada
I004441,SC9577,Product 10,91,2023-07-05 00:00:00,8.74,43163,UK
C004442,SC7724,Product 2,61,2023-07-05 01:00:00,75.11,65479,USA
C004443,SC6218,Product 22,83,2023-07-05 02:00:00,70.96,34606,Germany
I004444,SC4047,Product 91,85,2023-07-05 03:00:00,94.03,57267,UK
I004445,SC3500,Product 8,50,2023-07-05 04:00:00,76.09,56403,Spain
C004446,SC5438,Product 80,39,2023-07-05 05:00:00,74.19,43344,Spain
I004447,SC6074,Product 47,52,2023-07-05 06:00:00,60.26,41808,UK
C004448,SC5305,Product 22,45,2023-07-05 07:00:00,38.22,77818,Canada
I004449,SC8463,Product 59,73,2023-07-05 08:00:00,86.24,69612,France
I004450,SC7943,Product 79,99,2023-07-05 09:00:00,46.16,32029,Spain
I004451,SC5335,Product 61,83,2023-07-05 10:00:00,53.76,82748,UK
C004452,SC9626,Product 65,1,2023-07-05 11:00:00,66.16,58547,Spain
I004453,SC6511,Product 7,85,2023-07-05 12:00:00,83.02,62023,Germany
C004454,SC5099,Product 83,43,2023-07-05 13:00:00,69.9,65382,Canada
I004455,SC8803,Product 71,91,2023-07-05 14:00:00,16.93,14192,UK
I004456,SC8931,Product 74,10,2023-07-05 15:00:00,4.34,84769,USA
I004457,SC8590,Product 80,78,2023-07-05 16:00:00,84.82,45703,Spain
I004458,SC5906,Product 27,91,2023-07-05 17:00:00,29.49,44624,Canada
C004459,SC9778,Product 96,19,2023-07-05 18:00:00,74.02,52477,USA
I004460,SC5167,Product 37,10,2023-07-05 19:00:00,3.52,97080,Canada
C004461,SC4966,Product 42,16,2023-07-05 20:00:00,51.37,30369,USA
C004462,SC9335,Product 26,37,2023-07-05 21:00:00,26.47,53720,UK
I004463,SC4607,Product 94,94,2023-07-05 22:00:00,19.24,71118,Canada
I004464,SC9734,Product 33,24,2023-07-05 23:00:00,49.87,19276,Canada
C004465,SC4753,Product 97,70,2023-07-06 00:00:00,64.76,87191,Spain
I004466,SC1402,Product 34,2,2023-07-06 01:00:00,53.28,10691,Germany
C004467,SC6284,Product 48,94,2023-07-06 02:00:00,40.87,71976,Spain
I004468,SC5931,Product 25,93,2023-07-06 03:00:00,80.42,10806,Germany
I004469,SC5314,Product 55,64,2023-07-06 04:00:00,51.18,59995,France
C004470,SC8367,Product 10,87,2023-07-06 05:00:00,61.03,37753,Germany
C004471,SC5036,Product 9,16,2023-07-06 06:00:00,25.07,15478,UK
I004472,SC3671,Product 83,25,2023-07-06 07:00:00,34.22,97708,Canada
C004473,SC4893,Product 93,84,2023-07-06 08:00:00,42.39,40381,Germany
I004474,SC6840,Product 70,89,2023-07-06 09:00:00,1.58,79452,USA
C004475,SC9847,Product 65,37,2023-07-06 10:00:00,13.31,90180,UK
C004476,SC1070,Product 10,18,2023-07-06 11:00:00,38.39,51971,Spain
C004477,SC7750,Product 70,23,2023-07-06 12:00:00,94.57,13382,Spain
I004478,SC1046,Product 54,59,2023-07-06 13:00:00,13.17,56936,UK
C004479,SC2640,Product 62,34,2023-07-06 14:00:00,19.46,81476,France
C004480,SC2195,Product 97,80,2023-07-06 15:00:00,88.22,84630,UK
C004481,SC7413,Product 79,70,2023-07-06 16:00:00,63.23,68568,USA
I004482,SC1106,Product 89,88,2023-07-06 17:00:00,49.83,59260,Canada
I004483,SC5087,Product 14,70,2023-07-06 18:00:00,85.99,78393,Germany
C004484,SC3567,Product 45,58,2023-07-06 19:00:00,60.85,65849,UK
C004485,SC9975,Product 12,40,2023-07-06 20:00:00,21.68,83532,UK
I004486,SC1489,Product 11,11,2023-07-06 21:00:00,15.79,82695,France
C004487,SC3917,Product 16,1,2023-07-06 22:00:00,35.1,13450,Canada
C004488,SC7474,Product 98,49,2023-07-06 23:00:00,74.21,26617,France
C004489,SC9849,Product 94,21,2023-07-07 00:00:00,13.67,69940,Canada
C004490,SC9259,Product 79,30,2023-07-07 01:00:00,91.47,60298,Canada
I004491,SC6213,Product 82,99,2023-07-07 02:00:00,43.49,20278,Spain
C004492,SC7454,Product 86,77,2023-07-07 03:00:00,32.73,27222,France
C004493,SC7571,Product 79,23,2023-07-07 04:00:00,80.46,28782,UK
I004494,SC2936,Product 43,17,2023-07-07 05:00:00,81.97,83077,USA
I004495,SC3604,Product 66,98,2023-07-07 06:00:00,61.95,16692,Spain
I004496,SC1911,Product 45,70,2023-07-07 07:00:00,57.5,31435,Germany
C004497,SC8150,Product 36,26,2023-07-07 08:00:00,14.2,44999,France
C004498,SC5402,Product 34,14,2023-07-07 09:00:00,18.52,87283,USA
C004499,SC7471,Product 43,64,2023-07-07 10:00:00,7.5,40412,USA
C004500,SC6545,Product 61,52,2023-07-07 11:00:00,16.61,85423,Spain
C004501,SC7405,Product 35,94,2023-07-07 12:00:00,90.14,16125,Germany
C004502,SC5431,Product 49,53,2023-07-07 13:00:00,13.37,87148,Germany
I004503,SC7077,Product 18,82,2023-07-07 14:00:00,42.99,95747,Canada
I004504,SC9592,Product 86,99,2023-07-07 15:00:00,30.44,91884,Spain
I004505,SC6046,Product 74,6,2023-07-07 16:00:00,78.36,80894,UK
C004506,SC1523,Product 63,92,2023-07-07 17:00:00,70.22,74253,Spain
I004507,SC9127,Product 20,79,2023-07-07 18:00:00,78.47,95552,France
C004508,SC4863,Product 100,24,2023-07-07 19:00:00,15.73,25658,UK
I004509,SC5091,Product 100,26,2023-07-07 20:00:00,23.76,23362,Spain
I004510,SC3913,Product 8,18,2023-07-07 21:00:00,74.32,79109,Spain
I004511,SC2479,Product 3,40,2023-07-07 22:00:00,76.02,59268,Germany
I004512,SC2009,Product 5,34,2023-07-07 23:00:00,50.77,88619,Canada
I004513,SC6567,Product 75,75,2023-07-08 00:00:00,50.61,77927,Spain
C004514,SC3564,Product 76,20,2023-07-08 01:00:00,11.73,73707,UK
C004515,SC9265,Product 100,8,2023-07-08 02:00:00,68.45,91775,Germany
C004516,SC5242,Product 95,9,2023-07-08 03:00:00,94.9,37484,UK
C004517,SC7918,Product 1,65,2023-07-08 04:00:00,49.86,21045,Spain
C004518,SC3408,Product 73,23,2023-07-08 05:00:00,58.54,69516,Canada
C004519,SC7755,Product 28,19,2023-07-08 06:00:00,69.7,91093,Germany
C004520,SC3390,Product 21,48,2023-07-08 07:00:00,11.38,25134,UK
C004521,SC3335,Product 60,3,2023-07-08 08:00:00,62.22,46347,France
I004522,SC5220,Product 38,37,2023-07-08 09:00:00,12.99,24274,USA
I004523,SC2059,Product 45,59,2023-07-08 10:00:00,95.79,36366,Canada
C004524,SC1462,Product 72,66,2023-07-08 11:00:00,85.05,90351,Canada
C004525,SC6560,Product 13,41,2023-07-08 12:00:00,47.3,31684,France
I004526,SC7881,Product 22,72,2023-07-08 13:00:00,46.61,15151,Canada
C004527,SC6968,Product 98,92,2023-07-08 14:00:00,99.99,22591,UK
I004528,SC7119,Product 56,32,2023-07-08 15:00:00,81.62,49857,UK
I004529,SC6434,Product 36,12,2023-07-08 16:00:00,99.84,63594,Spain
C004530,SC1301,Product 74,55,2023-07-08 17:00:00,97.05,48179,France
I004531,SC9901,Product 94,84,2023-07-08 18:00:00,29.85,79832,UK
I004532,SC7791,Product 88,19,2023-07-08 19:00:00,99.76,90000,Canada
I004533,SC9867,Product 64,14,2023-07-08 20:00:00,54.03,55770,France
I004534,SC2651,Product 90,58,2023-07-08 21:00:00,94.1,58230,USA
C004535,SC4212,Product 89,94,2023-07-08 22:00:00,27.9,69004,UK
C004536,SC1965,Product 56,61,2023-07-08 23:00:00,42.63,24309,UK
C004537,SC8736,Product 86,14,2023-07-09 00:00:00,10.65,44243,UK
C004538,SC8873,Product 73,82,2023-07-09 01:00:00,37.56,87106,UK
C004539,SC3065,Product 2,51,2023-07-09 02:00:00,75.31,45492,France
C004540,SC8540,Product 78,23,2023-07-09 03:00:00,50.5,27556,UK
C004541,SC2623,Product 4,42,2023-07-09 04:00:00,79.88,37097,UK
C004542,SC2846,Product 87,20,2023-07-09 05:00:00,2.44,73554,Germany
I004543,SC5316,Product 51,46,2023-07-09 06:00:00,75.13,38524,Canada
I004544,SC4494,Product 78,85,2023-07-09 07:00:00,63.45,17091,USA
I004545,SC1557,Product 59,18,2023-07-09 08:00:00,61.84,44104,Canada
I004546,SC3749,Product 95,41,2023-07-09 09:00:00,8.57,71075,Germany
I004547,SC2106,Product 48,77,2023-07-09 10:00:00,82.81,92824,Germany
I004548,SC9898,Product 88,89,2023-07-09 11:00:00,28.54,98533,UK
C004549,SC1318,Product 57,62,2023-07-09 12:00:00,23.15,86592,France
C004550,SC2456,Product 31,98,2023-07-09 13:00:00,44.96,77144,Germany
I004551,SC4674,Product 12,85,2023-07-09 14:00:00,93.42,53056,France
I004552,SC3413,Product 63,65,2023-07-09 15:00:00,42.76,96370,UK
I004553,SC6152,Product 74,70,2023-07-09 16:00:00,98.27,44026,UK
I004554,SC2905,Product 72,87,2023-07-09 17:00:00,24.12,48558,Canada
C004555,SC1321,Product 44,40,2023-07-09 18:00:00,56.8,84561,UK
I004556,SC6672,Product 99,94,2023-07-09 19:00:00,89.32,65400,USA
C004557,SC2878,Product 54,31,2023-07-09 20:00:00,73.69,21318,Canada
I004558,SC2074,Product 98,44,2023-07-09 21:00:00,36.14,94173,UK
C004559,SC8480,Product 97,39,2023-07-09 22:00:00,29.46,70257,UK
C004560,SC9069,Product 87,7,2023-07-09 23:00:00,67.86,12352,Spain
I004561,SC5471,Product 23,3,2023-07-10 00:00:00,52.77,91942,France
I004562,SC7769,Product 7,22,2023-07-10 01:00:00,59.56,28561,USA
I004563,SC3988,Product 68,58,2023-07-10 02:00:00,24.19,86682,USA
C004564,SC3636,Product 9,11,2023-07-10 03:00:00,58.7,40687,UK
I004565,SC2406,Product 57,21,2023-07-10 04:00:00,89.55,93390,Germany
I004566,SC5708,Product 83,2,2023-07-10 05:00:00,96.44,60466,France
I004567,SC3068,Product 34,35,2023-07-10 06:00:00,64.05,30093,France
I004568,SC7565,Product 45,14,2023-07-10 07:00:00,45.29,22397,Canada
I004569,SC4628,Product 53,74,2023-07-10 08:00:00,6.95,73249,UK
I004570,SC7180,Product 39,29,2023-07-10 09:00:00,26.43,27540,Canada
I004571,SC5208,Product 56,88,2023-07-10 10:00:00,91.54,51115,Canada
I004572,SC9746,Product 19,45,2023-07-10 11:00:00,20.63,72723,USA
I004573,SC5355,Product 24,16,2023-07-10 12:00:00,31.06,31760,UK
C004574,SC1528,Product 64,37,2023-07-10 13:00:00,65.26,51774,Germany
C004575,SC9273,Product 16,38,2023-07-10 14:00:00,9.34,54986,USA
I004576,SC7589,Product 53,83,2023-07-10 15:00:00,70.23,82013,Germany
I004577,SC8390,Product 56,87,2023-07-10 16:00:00,87.54,37333,USA
C004578,SC7289,Product 47,8,2023-07-10 17:00:00,4.64,35175,Canada
C004579,SC2235,Product 44,87,2023-07-10 18:00:00,19.6,24090,USA
C004580,SC3638,Product 17,90,2023-07-10 19:00:00,26.89,43865,UK
C004581,SC5301,Product 24,55,2023-07-10 20:00:00,90.73,24457,Canada
C004582,SC9148,Product 31,64,2023-07-10 21:00:00,11.72,73119,UK
C004583,SC1889,Product 53,48,2023-07-10 22:00:00,9.74,90096,Germany
C004584,SC3180,Product 96,29,2023-07-10 23:00:00,11.09,50618,Canada
C004585,SC2799,Product 40,1,2023-07-11 00:00:00,45.6,86799,Spain
I004586,SC2475,Product 98,95,2023-07-11 01:00:00,21.17,62554,UK
C004587,SC6531,Product 97,71,2023-07-11 02:00:00,14.62,41324,Canada
I004588,SC4703,Product 63,51,2023-07-11 03:00:00,79.67,72169,Spain
C004589,SC2498,Product 6,21,2023-07-11 04:00:00,15.34,47326,USA
C004590,SC7198,Product 27,16,2023-07-11 05:00:00,12.81,47019,UK
I004591,SC2952,Product 19,97,2023-07-11 06:00:00,33.92,52666,Canada
C004592,SC1744,Product 49,30,2023-07-11 07:00:00,79.24,61649,UK
I004593,SC2835,Product 98,67,2023-07-11 08:00:00,60.62,35351,Canada
I004594,SC2018,Product 30,18,2023-07-11 09:00:00,24.78,72001,Canada
C004595,SC1065,Product 71,28,2023-07-11 10:00:00,37.17,17563,UK
I004596,SC4887,Product 42,29,2023-07-11 11:00:00,45.75,45148,Canada
C004597,SC1387,Product 36,70,2023-07-11 12:00:00,93.44,48099,Germany
I004598,SC9435,Product 7,76,2023-07-11 13:00:00,61.0,12450,France
C004599,SC1948,Product 75,2,2023-07-11 14:00:00,46.97,29420,UK
C004600,SC4412,Product 51,8,2023-07-11 15:00:00,82.77,58257,Spain
C004601,SC7277,Product 68,90,2023-07-11 16:00:00,63.95,41256,Germany
I004602,SC6224,Product 60,23,2023-07-11 17:00:00,51.23,81461,USA
C004603,SC7012,Product 19,25,2023-07-11 18:00:00,76.35,67847,UK
C004604,SC9577,Product 26,24,2023-07-11 19:00:00,42.09,35606,Spain
C004605,SC5191,Product 64,51,2023-07-11 20:00:00,1.02,55242,UK
I004606,SC5839,Product 54,25,2023-07-11 21:00:00,43.32,71250,Canada
I004607,SC1363,Product 81,63,2023-07-11 22:00:00,72.88,36117,USA
C004608,SC3393,Product 42,20,2023-07-11 23:00:00,45.37,85430,UK
C004609,SC9130,Product 27,86,2023-07-12 00:00:00,59.4,69151,UK
C004610,SC1588,Product 27,5,2023-07-12 01:00:00,91.27,63327,USA
I004611,SC9703,Product 25,96,2023-07-12 02:00:00,36.97,81089,USA
I004612,SC7732,Product 12,76,2023-07-12 03:00:00,29.82,12506,Spain
C004613,SC7500,Product 8,32,2023-07-12 04:00:00,99.65,41642,France
I004614,SC8994,Product 62,38,2023-07-12 05:00:00,26.32,72713,Spain
I004615,SC1137,Product 56,63,2023-07-12 06:00:00,96.32,62725,Canada
I004616,SC2558,Product 30,37,2023-07-12 07:00:00,64.78,51709,France
I004617,SC4158,Product 37,85,2023-07-12 08:00:00,49.38,32665,Canada
I004618,SC1944,Product 38,12,2023-07-12 09:00:00,96.65,79886,Spain
C004619,SC7674,Product 31,77,2023-07-12 10:00:00,15.83,46088,UK
I004620,SC9686,Product 30,98,2023-07-12 11:00:00,6.75,91410,France
I004621,SC3143,Product 81,60,2023-07-12 12:00:00,83.32,58209,Germany
I004622,SC2863,Product 12,56,2023-07-12 13:00:00,8.42,95495,USA
C004623,SC2845,Product 77,43,2023-07-12 14:00:00,61.42,41889,Canada
I004624,SC6117,Product 48,25,2023-07-12 15:00:00,84.02,81674,Germany
C004625,SC2717,Product 63,13,2023-07-12 16:00:00,8.72,65849,Germany
C004626,SC1625,Product 3,60,2023-07-12 17:00:00,61.71,32548,Spain
